q_id,accepans,q_answer_count,q_comment_count,q_creation_date,q_favorite_count,q_view_count,q_tags,a_comment_count,a_edit,a_score,first_answer_date,last_answer_date,accepans_date,accepans_comment_count,accepans_a_edit,accepans_a_score
42069599,1,2,5,2017-02-06 13:59:44.910000,0,37,javascript|google-chrome|scroll|addeventlistener,4,1,1,2017-02-06 14:15:30.567 UTC,2017-02-06 14:46:08.497 UTC,2017-02-06 14:46:08.497000,0,0,0
44211995,1,2,2,2017-05-27 01:16:17.497000,0,24,python|calculus,5,0,0,2017-05-27 01:23:24.637 UTC,2017-05-27 01:30:16.02 UTC,2017-05-27 01:23:24.637000,6,1,1
37526958,1,2,0,2016-05-30 13:30:32.967000,0,444,java|vimeo|vimeo-api,6,1,0,2016-05-30 17:35:00.32 UTC,2016-05-31 00:28:58.38 UTC,2016-05-31 00:28:58.380000,3,0,1
41101273,1,2,2,2016-12-12 12:46:04.407000,0,154,javascript|fromcharcode,0,1,1,2016-12-12 12:49:56.243 UTC,2016-12-12 12:51:06.123 UTC,2016-12-12 12:49:56.243000,1,0,2
40361895,1,2,0,2016-11-01 14:15:44.793000,1,66,javascript|json|url|google-apps-script,10,0,0,2016-11-01 14:23:14.463 UTC,2016-11-07 10:13:31.273 UTC,2016-11-07 10:13:31.273000,0,0,0
39037492,1,2,0,2016-08-19 11:06:19.217000,0,49,javascript,16,1,1,2016-08-19 11:09:27.823 UTC,2016-08-19 11:16:10.88 UTC,2016-08-19 11:09:27.823000,6,0,0
44289135,1,3,0,2017-05-31 15:41:21.457000,0,21,java|selenium,0,1,0,2017-05-31 15:47:03.593 UTC,2017-06-01 00:40:10.633 UTC,2017-05-31 16:46:48.693000,1,0,0
40262571,1,2,0,2016-10-26 12:40:11.367000,0,264,javascript|jquery|asp.net,0,0,0,2016-10-26 13:15:24.623 UTC,2016-10-28 08:41:17.957 UTC,2016-10-26 13:15:24.623000,3,1,0
34553440,1,2,9,2016-01-01 04:03:41.940000,0,252,java|winapi|jna,19,1,1,2016-01-01 04:22:21.56 UTC,2016-01-03 13:11:06.55 UTC,2016-01-03 13:11:06.550000,0,0,1
39619222,1,2,0,2016-09-21 14:18:48.087000,0,179,python|image-processing|scipy,0,0,0,2016-09-21 15:14:11.7 UTC,2016-09-23 11:40:23.787 UTC,2016-09-21 15:14:11.700000,7,0,0
34923096,1,2,2,2016-01-21 11:53:14.603000,0,40,java,1,0,0,2016-01-22 19:30:43.303 UTC,2016-01-22 20:01:07.423 UTC,2016-01-22 19:30:43.303000,2,1,0
35781612,1,3,2,2016-03-03 19:46:21.197000,1,126,python|matplotlib|plot,3,1,2,2016-03-03 19:53:53.05 UTC,2016-03-03 19:55:57.333 UTC,2016-03-03 19:53:53.050000,3,0,8
34612753,1,3,0,2016-01-05 13:21:47.143000,0,384,javascript|jquery|html,0,2,1,2016-01-05 13:34:13.13 UTC,2016-01-05 14:11:38.597 UTC,2016-01-05 13:34:13.130000,0,0,3
43111018,1,2,0,2017-03-30 07:17:09.637000,4,183,java-9|jshell,0,0,1,2017-03-30 08:50:06.463 UTC,2017-04-28 15:32:00.523 UTC,2017-03-30 08:50:06.463000,3,0,11
36758097,1,2,1,2016-04-21 01:39:22.357000,1,661,python|debugging,1,0,1,2016-04-21 01:52:12.7 UTC,2016-04-21 02:34:04.983 UTC,2016-04-21 01:52:12.700000,3,1,5
41349746,1,3,11,2016-12-27 17:45:58.493000,0,126,python|python-3.5,0,0,7,2016-12-27 17:48:07.527 UTC,2016-12-27 18:06:56.29 UTC,2016-12-27 17:55:14.467000,1,0,2
39342669,1,3,0,2016-09-06 07:10:17.600000,0,560,java|selenium|selenium-webdriver|selenium-ide|selenium-chromedriver,4,1,2,2016-09-06 08:31:29.527 UTC,2016-09-06 11:49:10.273 UTC,2016-09-06 08:31:29.527000,8,1,1
41122135,1,3,0,2016-12-13 13:18:11.937000,0,61,python|centos|asterisk|agi,2,0,0,2016-12-13 21:34:41.303 UTC,2016-12-23 09:13:03.477 UTC,2016-12-23 09:13:03.477000,0,0,0
41447827,1,3,5,2017-01-03 16:21:10.333000,0,470,javascript|jquery|html|css,3,0,3,2017-01-03 16:40:12.07 UTC,2017-01-10 12:24:25.663 UTC,2017-01-05 17:19:05.290000,2,1,5
35528398,1,2,8,2016-02-20 20:07:53.133000,0,52,python|json|urllib,1,0,0,2016-02-20 21:46:24.433 UTC,2016-03-18 17:52:27.72 UTC,2016-03-18 17:52:27.720000,0,1,0
42379637,1,6,8,2017-02-21 23:00:54.243000,1,691,javascript|jquery|angularjs|jquery-validate|angular-validation,15,1,-2,2017-02-24 23:40:38.693 UTC,2017-03-13 00:46:56.25 UTC,2017-03-13 00:46:56.250000,2,1,1
35730437,1,2,10,2016-03-01 18:20:19.213000,0,1034,java|android|xml|android-studio,1,0,0,2016-03-02 12:59:31.35 UTC,2016-03-02 13:33:22.603 UTC,2016-03-02 13:33:22.603000,7,0,2
34660326,1,2,0,2016-01-07 16:30:36.613000,0,23,python|django|admin,0,0,1,2016-01-07 16:35:06.803 UTC,2016-01-07 16:38:09.48 UTC,2016-01-07 16:35:06.803000,0,0,1
37842032,1,2,0,2016-06-15 17:30:26.043000,0,59,java|android,0,0,0,2016-06-15 17:34:44.61 UTC,2016-06-15 17:36:44.513 UTC,2016-06-15 17:34:44.610000,6,1,3
35284282,1,3,0,2016-02-09 05:04:58.000000,0,54,java|multithreading|executorservice,3,0,0,2016-02-09 05:13:00.26 UTC,2016-02-09 05:15:49.89 UTC,2016-02-09 05:13:26.577000,1,0,1
41815706,1,4,3,2017-01-23 21:12:31.890000,0,78,java|arrays,1,0,3,2017-01-23 21:15:07.007 UTC,2017-01-23 21:25:08.86 UTC,2017-01-23 21:25:08.860000,5,1,0
42224371,1,3,4,2017-02-14 10:57:45.427000,0,32,python|date|object,1,0,1,2017-02-14 11:20:44.87 UTC,2017-02-14 11:48:25.8 UTC,2017-02-14 11:20:44.870000,1,0,0
43507957,1,3,5,2017-04-19 23:56:04.827000,0,79,python|regex,5,2,1,2017-04-20 00:13:16.963 UTC,2017-04-20 00:23:03.307 UTC,2017-04-20 00:19:19.170000,1,0,2
39349641,1,3,7,2016-09-06 12:59:48.977000,0,61,javascript|html|radio-button,2,0,0,2016-09-06 13:02:16.3 UTC,2016-09-06 13:26:29.76 UTC,2016-09-06 13:02:16.300000,10,1,0
34999347,1,2,0,2016-01-25 18:10:58.810000,0,58,javascript|jquery|attributes,2,1,1,2016-01-25 18:26:27.997 UTC,2016-01-25 18:49:04.483 UTC,2016-01-25 18:49:04.483000,4,1,1
38765389,1,2,0,2016-08-04 10:54:42.073000,0,137,javascript|mongodb|performance|mongodb-query,0,0,-2,2016-08-04 11:13:23.117 UTC,2016-08-04 11:40:59.143 UTC,2016-08-04 11:13:23.117000,3,0,1
36666797,1,2,0,2016-04-16 16:36:38.657000,0,363,python|python-2.7|kivy|kivy-language,0,1,0,2016-04-16 19:11:29.327 UTC,2016-04-19 00:40:32.02 UTC,2016-04-16 19:11:29.327000,1,0,1
41462075,1,2,2,2017-01-04 10:53:17.460000,0,59,python|pandas,1,0,0,2017-01-04 12:48:04.237 UTC,2017-01-04 13:10:57.28 UTC,2017-01-04 13:10:57.280000,4,0,1
43204770,1,3,1,2017-04-04 10:34:48.263000,0,56,java|clone,0,0,3,2017-04-04 10:40:13.75 UTC,2017-04-04 10:42:41.95 UTC,2017-04-04 10:41:16.503000,1,0,2
41430070,1,2,2,2017-01-02 16:14:14.137000,0,99,java|android|android-cursor,2,0,-1,2017-01-02 16:15:49.273 UTC,2017-01-02 16:18:00.277 UTC,2017-01-02 16:18:00.277000,3,1,0
39123184,1,2,4,2016-08-24 12:20:42.900000,0,41,javascript|jquery|html|css,2,0,1,2016-08-24 13:02:10.357 UTC,2016-08-24 14:21:36.757 UTC,2016-08-24 14:21:36.757000,4,0,2
41975925,1,5,6,2017-02-01 09:15:54.053000,0,68,python|encoding,2,1,-2,2017-02-01 09:23:59.387 UTC,2017-02-01 09:33:20.333 UTC,2017-02-01 09:29:10.783000,0,1,1
40365448,1,3,3,2016-11-01 17:33:37.090000,0,136,python|python-2.7|python-sockets,2,1,1,2016-11-01 17:46:14.407 UTC,2016-11-01 17:54:37.883 UTC,2016-11-01 17:46:45.817000,1,1,4
35839517,1,2,4,2016-03-07 08:49:47.650000,0,479,java|pdf|pdfbox,2,1,1,2016-03-07 09:39:50.033 UTC,2016-03-07 13:42:46.443 UTC,2016-03-07 13:42:46.443000,0,0,1
37592974,1,5,1,2016-06-02 13:15:15.250000,0,55,javascript|jquery|html|checkbox,0,1,3,2016-06-02 13:31:47.067 UTC,2016-06-02 14:02:27.237 UTC,2016-06-02 13:34:42.000000,0,0,1
44377275,1,2,1,2017-06-05 20:36:13.303000,0,40,java,0,0,0,2017-06-05 20:45:01.377 UTC,2017-06-05 20:47:39.693 UTC,2017-06-05 20:45:01.377000,10,1,1
43204972,1,5,1,2017-04-04 10:44:11.727000,0,124,javascript|arrays|filter|ecmascript-6|lodash,0,2,2,2017-04-04 10:55:19.703 UTC,2017-04-04 11:25:24.13 UTC,2017-04-04 10:59:00.443000,0,0,1
42318622,1,2,1,2017-02-18 17:51:04.970000,0,83,python|python-3.x|while-loop|breakpoints,0,0,0,2017-02-18 17:54:15.787 UTC,2017-02-18 17:56:29.493 UTC,2017-02-18 17:54:15.787000,4,1,1
36788502,1,2,0,2016-04-22 08:16:07.913000,0,663,java|android|model-view-controller|observer-pattern,1,0,2,2016-04-22 08:37:46.69 UTC,2016-04-22 10:36:43.66 UTC,2016-04-22 08:37:46.690000,2,0,1
39163566,1,2,1,2016-08-26 09:58:38.333000,0,37,java|nodelist,1,0,0,2016-08-26 10:05:37.533 UTC,2016-12-14 09:51:41.943 UTC,2016-12-14 09:51:41.943000,0,0,0
41595011,1,2,0,2017-01-11 15:42:11.357000,0,56,python|tkinter|label|urllib,4,0,1,2017-01-11 16:03:08.177 UTC,2017-01-11 16:18:44.787 UTC,2017-01-11 16:18:44.787000,1,0,1
35072635,1,2,7,2016-01-28 21:42:12.913000,1,44,function|python-3.x,4,0,-2,2016-01-28 21:53:02.83 UTC,2016-01-28 22:01:13.667 UTC,2016-01-28 22:01:13.667000,5,1,1
42757312,1,2,2,2017-03-13 05:49:32.903000,0,70,javascript|jquery|ajax|validation,5,0,0,2017-03-13 06:01:47.91 UTC,2017-03-13 06:11:09.77 UTC,2017-03-13 06:11:09.770000,12,1,2
35914750,1,2,2,2016-03-10 11:09:32.293000,1,112,python|django|database|select|django-apps,6,0,3,2016-03-10 11:20:02.68 UTC,2016-03-10 12:52:32.847 UTC,2016-03-10 12:52:32.847000,2,0,1
43036147,1,6,12,2017-03-27 00:22:37.927000,0,79,java,1,0,6,2017-03-27 00:38:02.29 UTC,2017-03-27 00:48:25.28 UTC,2017-03-27 00:41:57.363000,11,1,2
43587511,1,2,11,2017-04-24 12:00:03.353000,0,43,javascript|html|angular|date|typescript,13,1,1,2017-04-24 12:15:57.953 UTC,2017-04-24 12:30:52.72 UTC,2017-04-24 12:30:52.720000,4,1,1
35300097,1,3,12,2016-02-09 19:00:15.047000,1,98,python,7,0,2,2016-02-09 19:18:42.033 UTC,2016-02-10 09:44:45.453 UTC,2016-02-09 19:18:42.033000,0,0,6
40347978,1,2,0,2016-10-31 18:08:40.430000,0,59,javascript|node.js,0,0,0,2016-10-31 18:11:53.547 UTC,2016-11-04 06:50:35.493 UTC,2016-10-31 18:11:53.547000,1,1,4
43553464,1,3,0,2017-04-21 23:31:28.670000,0,32,python|python-2.7,0,0,0,2017-04-21 23:37:17.187 UTC,2017-04-21 23:59:50.007 UTC,2017-04-21 23:41:16.220000,3,1,4
43128282,1,3,2,2017-03-30 21:03:28.713000,0,86,javascript|php|jquery|wordpress,1,0,0,2017-03-30 21:11:34.683 UTC,2017-03-31 01:47:04.14 UTC,2017-03-30 21:30:39.947000,0,0,0
42408562,1,3,2,2017-02-23 06:29:46.033000,0,46,java|string|list,1,1,0,2017-02-23 06:35:24.547 UTC,2017-02-23 06:40:16.253 UTC,2017-02-23 06:40:16.253000,1,1,2
37413275,1,3,2,2016-05-24 12:14:38.910000,0,39,javascript|php|jquery|html|ajax,1,0,0,2016-05-24 12:23:58.37 UTC,2016-05-24 12:28:52.517 UTC,2016-05-24 12:26:23.143000,1,1,0
39829283,1,2,3,2016-10-03 10:16:17.127000,0,991,java|apache-httpclient-4.x|apache-httpcomponents,1,1,0,2016-10-03 10:55:36.353 UTC,2016-10-04 09:38:55.65 UTC,2016-10-04 09:38:55.650000,0,0,0
42304218,1,2,0,2017-02-17 17:39:26.647000,0,40,python|django,0,1,0,2017-02-17 17:43:35.083 UTC,2017-02-17 17:53:17.803 UTC,2017-02-17 17:53:17.803000,0,0,0
35875988,1,2,0,2016-03-08 19:11:35.630000,0,43,javascript|html|css|angularjs,0,1,0,2016-03-08 19:20:04.02 UTC,2016-03-08 19:33:20.653 UTC,2016-03-08 19:33:20.653000,0,0,0
42524916,1,3,0,2017-03-01 06:42:15.210000,0,77,java|android|arrays|xml|string,0,0,0,2017-03-01 06:50:23.973 UTC,2017-03-01 06:54:34.207 UTC,2017-03-01 06:54:34.207000,0,0,0
39612549,1,3,0,2016-09-21 09:26:05.033000,0,47,javascript|jquery|json|object,0,0,2,2016-09-21 09:28:19.53 UTC,2016-09-21 09:32:31.367 UTC,2016-09-21 09:32:31.367000,2,1,2
35918504,1,2,0,2016-03-10 13:55:42.710000,0,1929,python|excel|openpyxl,0,0,0,2016-03-10 15:53:28.403 UTC,2016-03-10 17:00:53.003 UTC,2016-03-10 17:00:53.003000,1,0,0
37741234,1,4,0,2016-06-10 06:23:49.240000,0,43,javascript|arrays|angularjs,2,0,3,2016-06-10 06:41:58.127 UTC,2016-06-10 06:52:40.923 UTC,2016-06-10 06:52:40.923000,8,1,0
35849296,1,2,0,2016-03-07 16:45:35.420000,0,103,java|for-loop|lambda,0,0,1,2016-03-07 17:19:13.58 UTC,2016-03-07 17:21:05.957 UTC,2016-03-07 17:19:13.580000,0,1,2
37982732,1,2,0,2016-06-23 05:04:51.807000,0,63,java|android,0,0,0,2016-06-23 05:12:41.967 UTC,2016-06-23 05:12:45.583 UTC,2016-06-23 05:12:45.583000,0,0,3
42296184,1,2,0,2017-02-17 10:59:01.093000,0,36,java|elasticsearch|client,0,0,0,2017-02-17 11:16:16.643 UTC,2017-05-02 13:00:50.723 UTC,2017-02-17 11:16:16.643000,0,0,0
36486356,1,2,2,2016-04-07 20:17:25.770000,1,55,javascript|string|performance|typescript,1,0,1,2016-04-07 20:20:36.773 UTC,2016-04-07 20:36:16.38 UTC,2016-04-07 20:20:36.773000,4,1,1
35690644,1,5,7,2016-02-29 01:40:03.503000,2,108,java|boolean-logic,2,3,4,2016-02-29 01:47:56.76 UTC,2016-02-29 04:21:36.98 UTC,2016-02-29 01:47:56.760000,2,0,1
40420578,1,2,9,2016-11-04 10:40:28.760000,0,189,python|post|web-scraping|python-requests,0,0,1,2016-11-07 15:55:49.58 UTC,2016-11-13 23:53:33.6 UTC,2016-11-07 15:55:49.580000,5,1,5
35777158,1,2,10,2016-03-03 16:06:21.170000,0,349,java|android|android-service,0,0,0,2016-03-03 16:19:57.727 UTC,2017-03-29 16:47:18.283 UTC,2016-03-03 16:19:57.727000,0,1,5
38265557,1,2,0,2016-07-08 11:30:56.547000,1,54,java-8|predicate|nashorn|javascript-engine,1,0,1,2016-07-08 12:07:18.637 UTC,2016-07-08 18:00:04.137 UTC,2016-07-08 18:00:04.137000,0,1,0
40997226,1,3,0,2016-12-06 14:05:17.250000,0,34,java|android|audio|ontouch,1,0,1,2016-12-06 14:12:50.813 UTC,2016-12-06 14:18:07.813 UTC,2016-12-06 14:12:50.813000,2,0,2
40063838,1,2,0,2016-10-15 20:23:05.723000,0,36,javascript|java|html|jsp,1,1,0,2016-10-15 20:24:40.377 UTC,2016-10-15 20:33:55.97 UTC,2016-10-15 20:24:40.377000,6,1,0
42549833,1,4,6,2017-03-02 08:04:37.010000,0,135,javascript|regex|numbers|decimal|dot,2,0,0,2017-03-02 08:13:10.77 UTC,2017-03-02 09:14:34.57 UTC,2017-03-02 08:13:10.770000,4,1,0
43651090,1,2,0,2017-04-27 07:19:58.417000,0,53,javascript|vue.js|vuejs2|vue-component,2,1,1,2017-04-27 07:25:53.187 UTC,2017-04-27 07:37:13.62 UTC,2017-04-27 07:37:13.620000,0,0,1
37435235,1,2,0,2016-05-25 11:04:55.853000,0,181,python|string|unicode-string|sys,0,1,0,2016-05-25 11:16:34.45 UTC,2016-05-25 11:37:55.537 UTC,2016-05-25 11:37:55.537000,0,1,0
40437490,1,3,0,2016-11-05 11:07:18.433000,0,65,javascript|jquery|html|css,2,1,2,2016-11-05 11:08:54.723 UTC,2016-11-05 11:41:36.223 UTC,2016-11-05 11:41:36.223000,1,1,1
39338456,1,2,0,2016-09-05 22:41:02.180000,0,34,javascript|jquery|html,0,0,1,2016-09-05 22:58:12.257 UTC,2016-09-05 23:39:29.367 UTC,2016-09-05 23:39:29.367000,2,0,1
43121511,1,2,0,2017-03-30 14:59:42.587000,0,31,python|python-3.x|dataframe,0,0,1,2017-03-30 15:03:48.81 UTC,2017-03-30 15:05:49.213 UTC,2017-03-30 15:05:49.213000,0,1,1
43574399,1,2,0,2017-04-23 17:37:21.807000,0,23,python|glob|pydub,0,0,1,2017-04-23 17:49:01.673 UTC,2017-04-23 17:54:53.517 UTC,2017-04-23 17:54:53.517000,1,0,2
43497360,1,2,0,2017-04-19 13:36:26.457000,0,30,python|python-3.x|magic-methods,0,0,1,2017-04-19 13:44:34.573 UTC,2017-04-19 21:09:02.637 UTC,2017-04-19 13:44:34.573000,1,0,1
40336960,1,3,0,2016-10-31 05:18:27.480000,1,748,python|button|pygame,0,0,1,2016-10-31 06:30:39.53 UTC,2016-11-01 23:19:56.307 UTC,2016-11-01 23:19:56.307000,0,0,0
36695757,1,3,0,2016-04-18 13:42:32.850000,0,40,python|pandas,0,1,2,2016-04-18 13:45:25.27 UTC,2016-04-18 14:08:19.643 UTC,2016-04-18 13:45:43.437000,0,1,3
34728734,1,2,0,2016-01-11 18:43:06.213000,4,3247,python|unit-testing|python-unittest|coverage.py|python-coverage,0,0,1,2016-01-11 19:12:50.953 UTC,2016-01-12 19:05:15.463 UTC,2016-01-12 19:05:15.463000,0,0,8
42738551,1,2,4,2017-03-11 17:48:55.320000,0,40,python|string|eval|string-formatting,1,0,2,2017-03-11 18:38:57.197 UTC,2017-03-11 18:43:13.967 UTC,2017-03-11 18:38:57.197000,0,0,1
43414137,1,2,11,2017-04-14 15:02:08.043000,0,52,javascript|recursion,1,0,0,2017-04-14 15:05:36.23 UTC,2017-04-14 15:10:01.333 UTC,2017-04-14 15:05:36.230000,10,1,7
41883557,1,2,0,2017-01-26 21:47:26.947000,0,223,javascript|html|google-maps,0,1,0,2017-01-26 23:48:53.263 UTC,2017-05-04 16:17:13.033 UTC,2017-01-26 23:48:53.263000,4,1,0
37842010,1,3,0,2016-06-15 17:29:18.633000,0,325,python-2.7|encoding|utf-8|python-unicode,1,1,3,2016-06-15 17:46:05.277 UTC,2016-06-15 19:43:39.127 UTC,2016-06-15 18:34:13.247000,1,1,0
39631801,1,3,0,2016-09-22 06:30:53.883000,0,49,javascript|html|forms,2,1,0,2016-09-22 06:40:32.04 UTC,2016-09-22 07:25:13.2 UTC,2016-09-22 07:25:13.200000,3,0,1
42886433,1,3,1,2017-03-19 12:15:04.883000,0,38,java,1,1,1,2017-03-19 12:22:46.57 UTC,2017-03-19 13:12:47.213 UTC,2017-03-19 13:12:47.213000,2,0,1
36620878,1,3,1,2016-04-14 10:50:48.480000,0,632,java|jasper-reports,3,1,1,2016-04-14 10:58:09.55 UTC,2016-04-19 05:45:15.537 UTC,2016-04-15 06:50:51.913000,6,1,0
42617687,1,2,1,2017-03-06 04:44:06.010000,0,38,java|multithreading,2,1,2,2017-03-06 05:03:36.87 UTC,2017-03-06 05:33:29.987 UTC,2017-03-06 05:03:36.870000,0,1,2
35952946,1,2,2,2016-03-12 02:13:26.330000,0,49,javascript|html|forms,2,0,1,2016-03-12 02:47:51.177 UTC,2016-03-12 03:16:28.87 UTC,2016-03-12 02:47:51.177000,4,0,1
36668420,1,3,1,2016-04-16 19:01:48.463000,0,64,javascript|function,0,0,0,2016-04-16 19:08:58.283 UTC,2016-04-16 19:29:21.847 UTC,2016-04-16 19:29:21.847000,3,0,1
42573656,1,2,1,2017-03-03 08:06:57.357000,0,24,javascript,0,0,0,2017-03-03 08:10:51.023 UTC,2017-03-03 08:14:57.82 UTC,2017-03-03 08:10:51.023000,0,1,1
35224934,1,4,1,2016-02-05 13:01:12.200000,0,49,python|dictionary,0,0,5,2016-02-05 13:06:03.373 UTC,2016-02-05 13:24:30.863 UTC,2016-02-05 13:06:03.373000,1,0,1
42801624,1,2,1,2017-03-15 05:18:38.333000,0,274,java|algorithm|heapsort|max-heap,0,0,0,2017-03-15 05:40:00.287 UTC,2017-03-15 05:50:15.583 UTC,2017-03-15 05:50:15.583000,2,0,0
42784829,1,3,3,2017-03-14 11:31:26.453000,0,38,javascript|node.js|asynchronous|promise,1,1,0,2017-03-14 11:37:26.793 UTC,2017-03-14 12:02:08.19 UTC,2017-03-14 12:02:08.190000,2,1,1
36999910,1,4,4,2016-05-03 09:03:49.217000,0,111,javascript|jquery,3,1,3,2016-05-03 09:08:27.267 UTC,2016-05-03 09:33:32.387 UTC,2016-05-03 09:08:27.267000,2,0,2
42724850,1,3,8,2017-03-10 17:57:27.473000,0,84,java|arraylist,5,2,-1,2017-03-10 17:59:32.5 UTC,2017-03-10 18:19:11.763 UTC,2017-03-10 17:59:32.500000,1,1,1
38491023,1,2,0,2016-07-20 21:18:41.807000,0,45,javascript|html|css|angularjs,3,1,0,2016-07-20 21:49:45.213 UTC,2016-07-21 00:02:22.74 UTC,2016-07-21 00:02:22.740000,3,0,0
43809506,1,2,0,2017-05-05 16:13:32.110000,0,54,python|web-scraping|scrapy,3,0,0,2017-05-05 17:53:10.913 UTC,2017-05-05 23:42:51.397 UTC,2017-05-05 17:53:10.913000,5,0,0
39412051,1,2,2,2016-09-09 12:51:50.577000,2,822,python|theano|keras|lasagne|cross-entropy,3,1,0,2016-09-16 17:00:15.123 UTC,2016-12-20 19:33:19.067 UTC,2016-12-20 19:33:19.067000,0,0,0
41265422,1,4,2,2016-12-21 14:42:28.150000,0,261,javascript|jquery|html|css,3,1,2,2016-12-21 14:53:20.137 UTC,2016-12-21 15:55:23.963 UTC,2016-12-21 15:55:23.963000,1,1,1
34588361,1,2,1,2016-01-04 09:48:28.713000,0,49,java,0,0,0,2016-01-04 09:50:04.847 UTC,2016-01-04 09:51:49.597 UTC,2016-01-04 09:50:04.847000,1,0,0
39909935,1,2,1,2016-10-07 05:19:27.507000,0,190,python|unit-testing|exception,0,0,0,2016-10-07 05:50:38.37 UTC,2016-10-08 18:46:22.093 UTC,2016-10-07 05:50:38.370000,3,1,2
37873986,1,2,1,2016-06-17 05:46:04.293000,0,66,python|if-statement,0,0,0,2016-06-17 05:55:56.533 UTC,2016-06-17 05:56:55.69 UTC,2016-06-17 05:55:56.533000,0,1,2
36446201,1,2,2,2016-04-06 08:58:09.020000,0,2822,java|hibernate|postgresql|gson,0,0,1,2016-04-06 09:01:21.303 UTC,2016-04-06 09:03:01.123 UTC,2016-04-06 09:01:21.303000,0,1,3
41199813,1,2,2,2016-12-17 14:52:56.767000,1,207,java|language-lawyer,0,0,0,2016-12-17 15:03:03.827 UTC,2016-12-17 15:06:58.017 UTC,2016-12-17 15:03:03.827000,2,0,1
34837441,1,3,2,2016-01-17 10:47:20.187000,0,4757,java|loops|methods|restart,0,0,2,2016-01-17 10:54:52.843 UTC,2016-01-17 11:03:01.707 UTC,2016-01-17 10:54:52.843000,2,1,1
37100581,1,2,1,2016-05-08 13:53:10.647000,0,241,python|yaml|kubernetes,0,0,1,2016-05-08 14:12:02.263 UTC,2016-05-08 14:13:20.37 UTC,2016-05-08 14:12:02.263000,5,1,2
36578509,1,3,1,2016-04-12 16:01:47.753000,0,53,javascript|arrays|object|split|underscore.js,0,1,0,2016-04-12 16:11:00.04 UTC,2016-04-12 16:32:08.167 UTC,2016-04-12 16:18:07.457000,1,0,3
44336931,1,3,1,2017-06-02 20:25:46.663000,0,32,javascript|arrays|javascript-objects,0,0,0,2017-06-02 20:28:56.52 UTC,2017-06-02 20:30:23.393 UTC,2017-06-02 20:28:56.520000,0,1,0
43831859,1,3,3,2017-05-07 13:07:15.903000,0,72,javascript|drop-down-menu,3,1,1,2017-05-07 13:18:11.757 UTC,2017-05-07 13:20:41.23 UTC,2017-05-07 13:20:41.230000,4,0,2
36688591,1,3,5,2016-04-18 08:13:04.303000,1,142,javascript|json|forms,4,0,2,2016-04-18 08:16:55.22 UTC,2016-04-18 13:59:57.47 UTC,2016-04-18 13:59:57.470000,1,0,1
41553674,1,2,8,2017-01-09 17:35:00.537000,0,74,java,3,1,2,2017-01-09 17:45:31.93 UTC,2017-01-09 18:05:29.097 UTC,2017-01-09 18:05:29.097000,3,0,1
41556851,1,2,0,2017-01-09 21:00:51.577000,0,93,javascript|node.js|ibm-bluemix|bluemixtools|bluemix-plugin,4,0,0,2017-01-09 21:38:14.22 UTC,2017-01-13 14:25:43.053 UTC,2017-01-09 21:38:14.220000,6,1,3
42509579,1,2,5,2017-02-28 13:07:22.170000,0,76,java|sql,2,0,1,2017-02-28 13:10:36.343 UTC,2017-02-28 13:12:24.33 UTC,2017-02-28 13:12:24.330000,1,0,0
44415769,1,2,5,2017-06-07 14:40:24.293000,0,38,python|parsing|command-line,3,1,0,2017-06-07 14:44:25.727 UTC,2017-06-07 14:53:55.763 UTC,2017-06-07 14:53:55.763000,2,0,1
38249414,1,3,1,2016-07-07 15:24:58.227000,0,75,python|pandas|jupyter,1,0,4,2016-07-07 15:28:26.45 UTC,2016-07-07 15:39:57.087 UTC,2016-07-07 15:28:26.450000,1,0,3
38884887,1,2,2,2016-08-10 23:01:00.623000,0,116,python|django,0,0,0,2016-08-10 23:21:13.463 UTC,2016-08-10 23:38:37.15 UTC,2016-08-10 23:38:37.150000,1,0,0
44099412,1,3,2,2017-05-21 16:49:59.423000,0,35,javascript|jquery|html|css,0,2,0,2017-05-21 17:23:26.373 UTC,2017-05-21 17:38:43.103 UTC,2017-05-21 17:38:43.103000,0,0,1
41937504,1,2,1,2017-01-30 13:49:23.850000,0,95,android|retrofit|rx-java,0,0,0,2017-01-30 13:55:20.493 UTC,2017-01-30 13:55:41.513 UTC,2017-01-30 13:55:41.513000,2,0,1
38712484,1,2,2,2016-08-02 05:37:53.877000,0,60,javascript|jquery|html,0,0,0,2016-08-02 05:57:02.633 UTC,2016-08-02 06:19:54.593 UTC,2016-08-02 05:57:02.633000,14,1,2
42892280,1,3,2,2017-03-19 21:07:26.700000,0,98,javascript|jquery,0,0,0,2017-03-19 21:14:59.727 UTC,2017-03-19 21:19:55.453 UTC,2017-03-19 21:14:59.727000,1,0,1
38271027,1,2,2,2016-07-08 16:02:08.417000,0,67,java|android|listview|adapter|getter-setter,0,0,0,2016-07-08 21:30:25.097 UTC,2016-07-08 22:03:18.98 UTC,2016-07-08 21:30:25.097000,6,1,2
34607184,1,2,2,2016-01-05 08:29:21.033000,0,38,python,0,1,1,2016-01-05 08:33:37.02 UTC,2016-01-05 08:39:14.887 UTC,2016-01-05 08:39:14.887000,3,1,1
44122521,1,2,2,2017-05-22 21:38:09.100000,0,41,python|django,0,0,0,2017-05-23 01:08:39.85 UTC,2017-05-23 01:14:14.757 UTC,2017-05-23 01:14:14.757000,0,0,0
