class,post_comment_count,post_favorite_count,post_score,post_view_count,users_reputation,users_up_votes,users_down_votes,score_prev_acceptans,score_prev_ans,score_prev_comment,score_prev_question,score_prev_favquestion,user_numpost,user_numpost_answered,post_answer_count,age_user,title_length,num_block_code,num_i_sentences,num_wh_words,num_y_sentences,tags_popularity,num_tags,num_words,num_url,post_error,code_length
1,0,0,0,27,3,0,0,0,0,0,0,0,2,2,1,0.0,46,3,4,1,0,0,1,37.0,0.0,0.0,941.0
1,1,0,0,58,101,5,0,1,1,4,0,0,18,18,3,124.0,68,1,1,1,0,3,3,59.0,0.0,0.0,3733.0
1,4,0,1,607,36,1,0,0,0,1,1,0,8,8,3,214.0,54,1,2,1,0,1,5,28.0,0.0,0.0,5992.0
1,2,0,0,50,127,13,0,2,2,1,5,5,19,16,1,1179.0,57,3,2,1,0,1,2,20.0,0.0,0.0,1672.0
1,0,2,8,1900,41,0,0,0,0,0,8,2,1,1,2,10.0,45,3,4,2,0,1,4,26.0,1.0,1.0,183.0
1,0,0,1,130,1019,177,11,0,32,13,3,0,58,50,2,1554.0,58,3,2,0,0,0,3,12.0,0.0,0.0,210.0
1,1,1,3,903,21536,1048,10154,1220,1472,2516,11,1,11,11,1,25.0,30,2,7,0,0,0,2,58.0,0.0,1.0,919.0
1,0,0,2,213,1045,105,4,0,7,8,23,3,61,61,1,642.0,23,3,4,1,0,2,4,36.0,0.0,0.0,458.0
1,3,0,0,123,26,4,0,0,0,0,0,0,8,8,1,9.0,90,0,2,0,0,2,3,36.0,1.0,0.0,0.0
1,5,0,4,7798,8108,457,6,479,507,63,19,3,151,116,1,1522.0,41,0,9,2,0,0,2,94.0,0.0,1.0,0.0
1,0,0,0,135,107,38,0,0,0,1,0,0,2,2,1,169.0,70,2,6,1,0,1,3,60.0,1.0,0.0,905.0
1,2,1,2,407,29,6,0,0,0,2,3,2,7,7,1,2.0,89,0,2,0,0,2,3,33.0,0.0,0.0,0.0
1,6,0,1,34,775,33,12,11,41,10,2,0,6,6,1,1176.0,74,2,6,1,0,0,2,37.0,0.0,0.0,177.0
1,2,0,2,47,1269,769,7,2,39,20,20,1,62,59,1,1743.0,43,0,3,0,0,1,2,18.0,0.0,0.0,0.0
1,0,0,4,783,21,0,0,0,0,0,4,0,2,2,1,0.0,36,3,3,3,0,2,4,65.0,0.0,1.0,2046.0
1,4,0,0,1521,403,35,1,13,18,7,2,0,4,2,2,0.0,51,1,5,1,0,1,1,26.0,0.0,0.0,115.0
1,8,0,5,356,2696,201,130,21,26,44,273,29,248,233,2,1433.0,94,3,4,0,0,1,3,73.0,0.0,0.0,114.0
1,0,0,4,85,1733,2249,4,0,0,34,251,28,334,304,3,42.0,115,1,1,1,0,2,4,42.0,0.0,0.0,142.0
1,4,0,4,60,51,5,0,0,0,2,4,0,3,3,1,315.0,36,3,7,4,0,2,2,48.0,0.0,0.0,3052.0
1,1,0,1,634,1007,130,0,0,5,22,13,3,135,116,2,1090.0,32,1,4,2,0,1,3,46.0,1.0,0.0,67.0
1,1,0,2,83,1015,32,0,3,9,1,5,2,131,106,1,1235.0,51,2,15,4,0,3,5,124.0,2.0,1.0,626.0
1,0,0,9,314,26715,1262,140,988,1599,322,165,33,181,166,2,164.0,42,4,3,1,0,1,5,35.0,0.0,0.0,126.0
1,6,0,0,74,286,57,15,15,27,44,211,18,539,449,1,814.0,58,13,19,8,0,1,2,261.0,1.0,1.0,1970.0
1,10,0,-4,73,61,22,0,1,1,7,-4,0,3,3,1,1706.0,38,2,0,0,0,2,3,12.0,0.0,0.0,310.0
1,1,0,3,103,16,0,0,0,0,0,3,0,1,1,1,0.0,42,3,3,0,0,0,2,28.0,0.0,0.0,200.0
1,2,1,0,873,8,0,0,0,0,1,-2,2,3,3,1,436.0,45,2,9,1,0,2,3,103.0,1.0,0.0,416.0
1,0,0,3,29,27550,1520,45,288,431,139,6,0,660,642,1,2441.0,32,2,3,3,0,2,2,30.0,0.0,0.0,54.0
1,0,0,0,28,93,9,0,0,7,0,1,0,4,4,1,946.0,50,1,0,2,0,0,3,30.0,0.0,0.0,16.0
1,3,0,0,33,4,0,0,0,0,0,0,0,2,2,1,10.0,62,1,2,0,1,0,1,72.0,2.0,0.0,467.0
1,5,1,3,207,151,93,1,0,3,2,6,2,31,24,1,327.0,67,2,1,0,0,2,2,45.0,0.0,0.0,1565.0
1,5,0,9,275,3799,304,2,2,9,66,4,0,237,231,5,1606.0,90,1,0,0,0,5,5,94.0,0.0,0.0,894.0
1,0,0,0,171,45,5,0,0,0,0,2,1,17,13,2,162.0,34,1,2,0,0,2,4,22.0,0.0,0.0,1213.0
1,0,0,5,48,72,4,0,1,2,1,7,0,13,10,1,985.0,64,1,2,0,0,1,2,27.0,0.0,0.0,336.0
1,2,1,2,2617,575,118,4,7,20,6,2,1,11,10,1,1512.0,69,1,4,1,0,2,5,36.0,0.0,0.0,631.0
1,0,0,0,22,16,4,0,0,0,0,-5,1,11,8,1,165.0,35,1,4,2,0,2,3,55.0,0.0,0.0,196.0
1,0,0,2,207,1,874,162,8,65,51,113,17,125,123,1,35.0,47,2,2,0,0,1,1,27.0,0.0,0.0,226.0
1,6,0,2,410,20,1,0,0,0,0,3,0,7,6,1,5.0,27,1,6,3,0,1,2,40.0,0.0,0.0,572.0
1,11,0,3,61,322,476,6,0,9,20,8,2,8,8,1,935.0,67,1,3,1,0,1,2,48.0,0.0,0.0,115.0
1,0,0,8,763,93,14,0,0,0,2,10,1,8,7,2,51.0,49,1,2,1,0,3,4,31.0,1.0,0.0,335.0
1,2,0,0,59,663,77,2,6,9,7,53,9,70,63,2,0.0,44,2,2,0,0,1,1,22.0,0.0,0.0,2145.0
1,8,0,0,64,7752,797,43,20,76,21,16,7,547,527,1,2116.0,59,5,7,1,0,1,3,77.0,0.0,0.0,6114.0
1,7,2,3,4895,2654,614,4,38,98,43,72,14,240,215,2,1237.0,57,5,14,1,0,0,3,164.0,2.0,1.0,5214.0
1,0,1,2,76,11,0,0,0,0,0,2,1,1,1,1,0.0,53,1,3,1,0,1,2,61.0,0.0,0.0,1040.0
1,9,1,5,2444,24035,3497,28,1676,1781,118,13,4,331,318,1,1643.0,50,2,5,0,0,1,3,23.0,3.0,1.0,926.0
1,4,0,1,171,497,268,14,8,13,3,7,0,8,7,1,83.0,32,1,2,0,0,1,4,33.0,2.0,0.0,1922.0
1,1,0,2,53,158,5,1,0,0,4,8,4,34,29,1,253.0,55,2,4,0,0,3,4,43.0,0.0,1.0,634.0
1,7,0,-1,134,3495,692,14,48,55,48,12,4,690,654,1,2141.0,31,1,7,2,0,4,5,114.0,8.0,1.0,1898.0
1,0,1,5,120,39,11,0,0,0,0,5,2,5,4,1,1023.0,51,0,1,0,0,1,1,20.0,0.0,0.0,0.0
1,1,0,1,2167,498,148,3,2,11,8,9,2,24,23,1,909.0,52,3,2,0,0,0,4,23.0,0.0,1.0,2596.0
1,2,0,6,8237,31,4,0,0,0,0,6,0,2,2,1,361.0,59,5,2,2,0,1,3,64.0,0.0,1.0,5805.0
1,0,0,1,39,39,7,0,0,0,0,4,1,10,8,1,589.0,50,3,4,1,0,0,3,68.0,0.0,0.0,219.0
1,0,0,4,852,667,40,1,27,45,3,9,1,20,18,1,148.0,64,2,2,0,0,1,4,36.0,0.0,0.0,387.0
1,1,0,0,72,34,3,0,0,-1,0,1,0,7,6,1,68.0,27,1,3,1,0,2,3,26.0,0.0,0.0,60.0
1,0,0,1,271,277,38,0,0,1,7,10,1,55,43,1,334.0,53,2,5,1,0,2,2,53.0,1.0,0.0,151.0
1,0,0,-1,130,1,0,0,0,0,0,-1,0,1,1,1,4.0,34,1,6,0,0,0,3,41.0,0.0,0.0,743.0
1,9,0,4,273,83,0,0,0,0,1,4,0,2,2,2,1.0,84,2,4,0,0,1,3,57.0,1.0,0.0,1317.0
1,2,0,0,43,1361,94,52,11,12,24,37,6,166,148,1,657.0,44,0,5,0,0,3,4,46.0,0.0,0.0,0.0
1,0,0,1,145,78,2,0,1,1,0,9,0,4,3,1,317.0,53,1,8,2,0,2,5,75.0,0.0,0.0,661.0
1,2,1,1,896,45,1,0,0,0,0,4,1,12,10,2,47.0,64,0,11,6,0,0,2,109.0,0.0,0.0,0.0
1,0,0,0,13,307,11,0,0,0,0,6,1,51,44,1,43.0,62,2,2,1,0,1,2,20.0,0.0,0.0,576.0
1,2,0,0,37,297,26,1,0,2,6,1,1,63,53,1,891.0,105,4,4,1,0,0,1,35.0,0.0,1.0,4640.0
1,1,0,0,63,354,0,0,1,1,0,0,0,12,11,1,1362.0,86,2,4,1,0,1,2,23.0,0.0,1.0,330.0
1,38,0,2,149,1055,219,15,5,10,62,85,20,222,194,1,144.0,53,1,8,2,0,1,1,85.0,0.0,0.0,986.0
1,0,0,2,48,13,0,0,0,0,1,2,0,2,2,1,0.0,61,3,4,2,0,1,1,35.0,1.0,0.0,2792.0
1,0,0,1,67,22,0,0,0,0,0,1,0,6,5,1,769.0,29,0,4,3,0,2,4,42.0,0.0,1.0,0.0
1,0,0,0,283,44,1,0,0,0,1,1,0,18,13,1,430.0,53,0,3,0,0,3,5,13.0,0.0,0.0,0.0
1,0,0,2,210,1933,426,16,53,91,129,10,6,47,40,1,1778.0,52,1,0,0,0,0,2,10.0,0.0,0.0,36.0
1,4,0,3,523,1403,138,6,5,10,33,65,8,239,211,2,935.0,41,3,3,0,0,2,4,44.0,0.0,0.0,1888.0
1,1,0,0,202,22,0,0,0,0,0,0,0,5,4,1,117.0,98,6,6,1,0,3,4,108.0,0.0,0.0,809.0
1,0,0,0,24,122,5,0,0,0,0,0,0,7,7,1,258.0,57,1,2,0,0,1,2,18.0,0.0,0.0,495.0
1,0,0,0,134,670,71,2,32,33,2,4,2,8,7,1,457.0,60,1,3,0,0,1,4,21.0,1.0,0.0,35.0
1,1,0,1,113,5,0,0,0,0,0,-3,2,4,3,2,1.0,90,0,1,2,0,0,1,32.0,0.0,0.0,0.0
1,2,0,3,724,283,19,0,17,17,1,13,3,11,11,3,17.0,51,1,0,0,0,1,2,11.0,0.0,0.0,575.0
1,0,0,0,9,67,76,1,0,0,2,-1,1,11,11,1,42.0,48,0,3,0,0,2,3,56.0,3.0,1.0,0.0
1,2,0,0,251,3479,229,16,159,172,49,312,99,86,71,1,1219.0,56,2,9,2,0,2,5,106.0,2.0,0.0,1670.0
1,1,0,1,88,135,50,0,0,1,0,2,0,11,11,2,1270.0,24,2,3,0,0,1,1,27.0,0.0,0.0,502.0
1,3,0,0,117,746,126,9,3,6,12,42,11,141,129,1,419.0,80,2,0,0,0,2,2,15.0,0.0,1.0,305.0
1,0,0,6,153,687,179,8,8,12,20,144,39,187,159,1,1007.0,59,3,3,1,0,2,4,14.0,0.0,0.0,2139.0
1,0,0,1,53,18,5,0,0,0,0,0,0,7,7,1,836.0,40,1,2,2,0,2,3,39.0,0.0,1.0,688.0
1,0,0,0,49,61,17,0,0,0,0,1,0,7,5,2,143.0,95,1,0,0,0,1,1,3.0,0.0,0.0,106.0
1,3,0,0,170,3,0,0,0,0,0,0,0,3,3,1,255.0,35,4,5,0,0,3,3,59.0,0.0,1.0,13415.0
1,6,0,0,524,145,137,0,0,1,3,3,1,8,7,3,544.0,35,0,4,1,0,2,4,62.0,8.0,1.0,0.0
1,2,0,0,250,320,28,0,3,3,7,5,0,24,19,2,762.0,75,2,4,0,0,2,3,35.0,0.0,0.0,57.0
1,3,0,0,354,352,76,12,5,13,4,7,5,8,5,2,89.0,50,2,5,1,0,4,4,91.0,0.0,0.0,233.0
1,1,0,0,38,28,1,0,0,0,0,2,0,3,3,1,0.0,47,2,2,2,0,2,3,26.0,0.0,1.0,712.0
1,0,0,0,275,679,863,11,20,24,39,39,7,298,276,1,1723.0,46,0,2,0,0,1,5,25.0,0.0,0.0,0.0
1,0,0,3,127,170,105,0,2,3,1,4,0,23,21,1,1205.0,62,1,2,0,0,2,3,26.0,1.0,1.0,35.0
1,3,0,3,216,83,2,0,0,0,0,0,0,21,19,2,1236.0,46,4,3,1,0,2,2,42.0,0.0,0.0,586.0
1,0,0,3,119,428,15,0,3,3,4,6,0,16,16,2,1631.0,50,3,1,0,0,3,3,122.0,0.0,0.0,2224.0
1,2,0,1,24,6,0,0,0,0,0,1,0,1,1,1,0.0,26,1,9,0,0,1,3,107.0,0.0,0.0,175.0
1,0,0,0,54,2377,163,9,2,2,10,67,18,476,436,3,576.0,41,1,2,1,0,4,4,8.0,1.0,0.0,308.0
1,0,0,1,931,946,84,8,0,3,1,3,0,133,122,1,1925.0,21,0,5,0,0,1,4,53.0,0.0,0.0,0.0
1,0,0,3,2124,1125,295,50,44,68,13,4,0,40,35,2,835.0,90,2,1,0,0,0,2,14.0,0.0,1.0,2182.0
1,2,0,-1,127,1,0,0,0,0,0,-1,0,1,1,1,0.0,20,1,3,0,0,1,5,67.0,0.0,0.0,2134.0
1,0,0,0,18,3435,397,577,135,193,47,13,4,52,41,1,98.0,41,0,2,0,0,1,2,17.0,1.0,1.0,0.0
1,0,1,2,76,55,9,0,0,1,2,4,3,17,15,2,732.0,69,2,2,0,0,1,2,23.0,0.0,0.0,256.0
1,8,1,1,3009,1167,318,5,4,41,20,27,8,82,72,1,1618.0,70,4,4,0,0,1,3,35.0,0.0,0.0,17515.0
1,7,0,0,49,58,12,0,0,0,0,-1,2,14,13,2,106.0,39,1,1,0,0,1,2,22.0,0.0,1.0,263.0
1,1,0,1,34,805,753,5,6,19,6,11,1,19,18,2,1214.0,72,2,5,1,0,3,3,40.0,0.0,0.0,41.0
1,4,0,3,85,722,157,9,12,37,6,4,1,24,22,1,1240.0,46,1,3,0,0,2,3,24.0,0.0,0.0,513.0
1,8,0,0,75,52,1,0,0,0,0,3,0,12,11,1,175.0,27,2,2,2,0,3,4,52.0,0.0,1.0,12732.0
1,0,1,3,988,2390,51,4,0,0,13,39,6,245,237,5,1989.0,29,1,1,0,0,2,2,11.0,1.0,0.0,237.0
1,3,1,6,769,264512,29496,2631,14678,20275,2462,606,105,212,208,2,1680.0,51,6,4,0,0,2,5,52.0,3.0,1.0,1519.0
1,1,0,1,33,169,32,0,0,0,4,17,3,43,39,1,18.0,37,1,3,0,0,1,3,31.0,0.0,1.0,2416.0
1,0,0,0,447,6,0,0,0,0,0,0,0,2,1,2,14.0,68,1,9,3,0,0,4,86.0,0.0,0.0,29.0
1,0,0,2,146,912,143,6,0,0,3,22,13,117,105,1,1233.0,52,1,2,0,0,1,3,9.0,1.0,0.0,543.0
1,0,0,0,26,78,17,0,0,0,0,7,1,20,13,1,169.0,55,0,4,0,0,0,2,25.0,0.0,0.0,0.0
1,0,0,2,104,787,41,1,27,39,4,8,3,33,30,1,1251.0,106,2,0,0,0,2,3,29.0,0.0,1.0,308.0
1,0,0,0,182,88,18,0,1,0,0,8,1,21,16,1,297.0,61,3,6,0,0,1,3,45.0,2.0,0.0,2142.0
1,0,0,1,244,566,10,0,0,1,2,4,0,47,40,1,1439.0,32,3,4,1,0,1,3,60.0,0.0,0.0,302.0
1,3,0,0,176,3758,268,28,114,196,338,56,13,137,116,2,1646.0,43,2,5,0,0,2,2,36.0,0.0,0.0,583.0
1,3,0,-1,104,55,1,0,0,0,0,-8,1,33,27,1,49.0,30,1,7,2,0,1,4,85.0,0.0,0.0,2548.0
1,1,0,3,546,399,27,2,0,0,2,5,0,72,63,1,1349.0,70,0,1,0,0,2,4,19.0,0.0,0.0,0.0
1,0,0,0,134,1914,238,29,38,73,52,36,1,168,138,1,157.0,54,1,2,0,0,2,2,27.0,1.0,0.0,125.0
1,0,0,-2,546,605,8,11,41,49,4,-2,0,1,1,2,199.0,47,1,1,1,0,3,5,13.0,0.0,0.0,3519.0
1,0,0,1,373,17,0,0,0,0,0,1,0,3,3,1,102.0,81,1,16,6,0,1,2,260.0,0.0,0.0,1509.0
1,1,1,2,507,84,10,0,0,0,0,0,3,24,22,2,416.0,57,0,4,0,0,2,5,30.0,1.0,0.0,0.0
1,0,0,0,208,3381,623,14,77,117,90,76,7,162,139,1,2095.0,66,1,4,0,0,1,2,33.0,0.0,0.0,37.0
1,0,0,1,321,36400,2208,90,1640,2763,160,57,15,233,217,1,2610.0,49,1,2,2,0,1,4,42.0,1.0,0.0,229.0
1,0,0,0,135,127,2,0,0,0,1,-1,0,7,6,1,415.0,63,1,5,1,0,1,3,50.0,0.0,0.0,2464.0
1,1,0,2,90,158,41,1,0,2,0,5,0,24,19,2,299.0,52,0,2,0,0,2,2,19.0,0.0,0.0,0.0
1,0,1,2,110,567,141,10,20,33,17,4,1,10,10,1,1218.0,38,5,2,0,0,0,1,38.0,2.0,1.0,608.0
1,2,2,7,2724,582,116,4,0,13,9,7,3,52,42,1,1795.0,51,1,1,0,0,2,5,11.0,1.0,0.0,289.0
1,0,2,1,658,267,30,2,0,17,5,1,2,6,6,1,1169.0,35,0,2,0,0,0,2,21.0,0.0,0.0,0.0
1,0,0,1,63,455,111,0,11,13,6,1,0,31,27,1,2117.0,37,3,11,4,0,0,2,125.0,0.0,0.0,732.0
1,6,0,1,577,98,5,0,0,7,0,5,0,2,1,1,1511.0,56,1,1,0,0,1,2,56.0,1.0,0.0,342.0
1,3,0,0,103,177,23,4,7,10,1,3,0,3,3,3,64.0,36,1,1,1,0,1,5,36.0,2.0,0.0,866.0
1,0,1,2,869,537,38,11,0,-1,9,46,77,74,56,2,44.0,68,0,3,0,0,1,4,77.0,1.0,0.0,0.0
1,3,0,0,121,74,325,0,0,2,0,3,5,12,9,3,0.0,34,1,1,0,0,3,5,7.0,0.0,0.0,1394.0
1,0,0,0,54,1722,162,2,0,6,17,2,0,93,86,2,2102.0,62,3,5,1,0,1,2,27.0,0.0,0.0,613.0
1,0,0,0,52,105,29,0,0,0,1,-1,0,31,27,1,75.0,71,0,1,0,0,0,2,2.0,0.0,0.0,0.0
1,2,0,-2,261,20,1,0,0,0,0,-1,0,6,5,1,836.0,72,1,8,0,0,1,2,67.0,0.0,0.0,1147.0
1,1,0,-1,49,17,0,0,0,0,0,-1,0,3,3,2,368.0,44,1,1,1,0,1,1,16.0,0.0,1.0,311.0
1,1,0,0,78,687,179,8,8,12,20,144,39,187,159,1,1007.0,55,2,1,0,0,1,2,13.0,0.0,0.0,452.0
1,2,0,1,40,1424,152,8,17,34,24,47,8,313,282,2,854.0,76,1,1,1,0,2,2,5.0,0.0,0.0,95.0
1,3,0,0,74,1475,1014,5,11,79,55,36,5,61,51,1,845.0,82,1,1,0,0,1,2,17.0,0.0,0.0,151.0
1,1,0,2,36,20,3,0,0,0,1,3,0,4,4,3,28.0,29,1,4,2,0,3,3,47.0,0.0,0.0,301.0
1,2,0,3,91,1071,75,11,23,29,17,38,10,79,70,3,542.0,38,0,0,1,0,1,2,64.0,1.0,1.0,0.0
1,1,0,0,59,1,146,578,4,26,44,1,5,53,44,1,149.0,127,1,3,0,0,2,2,61.0,0.0,0.0,36.0
1,1,0,1,35,498,44,1,5,5,1,4,1,42,40,2,2266.0,52,3,2,1,0,1,1,20.0,0.0,0.0,494.0
1,0,0,2,191,44,47,0,0,0,3,5,1,15,12,2,298.0,34,2,1,0,0,2,5,20.0,0.0,1.0,1665.0
1,0,0,0,28,6,0,0,0,0,0,0,0,4,2,1,-1.0,84,1,2,0,0,0,3,26.0,2.0,1.0,240.0
1,2,0,0,34,295,280,3,27,29,32,63,5,188,173,2,2090.0,51,0,2,1,0,2,4,15.0,1.0,0.0,0.0
1,4,1,6,5294,885,41,1,0,72,5,19,3,19,12,3,185.0,34,0,2,0,0,1,3,16.0,1.0,0.0,0.0
1,24,0,2,878,2761,58,0,88,139,50,11,2,16,15,1,525.0,45,1,1,1,0,1,2,33.0,0.0,1.0,582.0
1,2,0,0,74,7,0,0,0,0,1,0,0,3,2,2,20.0,21,1,1,0,0,2,2,21.0,0.0,0.0,315.0
1,0,0,1,355,561,111,3,10,13,2,20,3,67,61,2,361.0,38,2,2,0,0,0,2,57.0,0.0,0.0,2295.0
1,1,0,0,18,8,0,0,0,0,0,1,0,3,3,1,1560.0,38,0,2,0,0,0,3,26.0,0.0,0.0,0.0
1,15,0,2,98,157,11,0,0,0,1,2,7,50,44,2,375.0,54,4,3,0,0,2,5,28.0,0.0,0.0,804.0
1,1,1,7,275,68,4,0,0,3,0,7,1,2,2,1,693.0,59,0,2,0,0,3,4,12.0,0.0,0.0,0.0
1,2,0,3,5346,321,106,2,0,3,4,20,17,36,30,1,10.0,37,4,4,1,0,1,3,51.0,1.0,0.0,1193.0
1,0,0,0,140,8,0,0,0,0,2,0,0,3,3,1,606.0,54,1,2,0,0,3,3,38.0,1.0,0.0,541.0
1,0,0,1,609,175,11,0,0,0,0,6,3,40,32,2,1276.0,96,1,0,0,0,0,2,23.0,0.0,0.0,16.0
1,0,1,4,5177,302,43,4,0,-1,3,5,1,19,16,1,867.0,42,1,1,0,0,1,2,16.0,0.0,0.0,91.0
1,5,0,2,1354,704,128,1,7,62,2,2,0,7,4,1,623.0,36,0,1,1,0,1,1,63.0,0.0,0.0,0.0
1,4,0,1,54,322,19,1,1,1,0,17,3,44,35,1,24.0,43,4,3,4,0,2,2,35.0,0.0,0.0,2204.0
1,2,0,-1,67,6,0,0,0,0,0,-1,0,1,1,2,517.0,86,0,5,1,0,1,3,52.0,0.0,0.0,0.0
1,14,1,2,58,31,1,0,0,0,0,4,1,2,2,3,244.0,58,2,5,2,0,2,3,64.0,0.0,0.0,140.0
1,2,0,0,78,11,0,0,0,0,0,0,0,7,5,2,192.0,58,0,5,3,0,1,2,55.0,0.0,0.0,0.0
1,1,5,3,990,303,118,3,0,0,13,58,18,127,116,1,611.0,62,4,1,0,0,2,4,15.0,0.0,0.0,678.0
1,0,0,1,61,8,0,0,0,0,1,1,0,1,1,1,0.0,82,2,11,3,0,4,4,93.0,0.0,0.0,626.0
1,0,1,5,4773,370,58,4,0,1,10,8,1,66,57,1,1298.0,66,0,2,0,0,0,3,31.0,0.0,0.0,0.0
1,1,0,0,22,38,7,0,0,0,0,0,0,4,4,1,1368.0,26,0,1,0,0,0,2,66.0,0.0,0.0,0.0
1,3,0,0,270,3631,1161,47,18,38,38,48,25,642,608,1,2403.0,24,1,0,0,0,0,2,16.0,1.0,1.0,4164.0
1,1,1,-1,151,342,39,3,2,16,11,-1,1,11,9,1,319.0,75,1,1,1,0,1,3,12.0,4.0,0.0,3384.0
1,0,0,0,31,139,11,0,0,0,4,8,0,32,28,1,259.0,54,2,1,1,0,2,2,24.0,0.0,0.0,512.0
1,3,0,0,265,18,0,0,0,0,0,0,0,7,6,2,31.0,43,0,1,0,0,3,5,10.0,1.0,0.0,0.0
1,1,0,0,363,41,9,0,0,0,0,0,1,15,14,2,1.0,33,1,2,0,0,2,3,12.0,0.0,0.0,630.0
1,0,0,1,53,61,4,0,0,0,0,7,0,13,9,4,186.0,30,2,4,2,0,1,1,73.0,0.0,0.0,4098.0
1,0,0,0,19,1054,91,11,0,1,6,65,38,132,110,1,609.0,43,0,5,1,0,2,2,29.0,0.0,0.0,0.0
1,0,0,3,297,167,31,2,0,0,0,14,1,25,25,2,320.0,53,0,0,0,0,1,3,2.0,0.0,0.0,0.0
1,3,1,1,64,1551,402,191,16,26,13,94,18,231,187,1,887.0,49,0,3,2,0,3,5,53.0,0.0,0.0,0.0
1,3,0,2,166,486,52,13,16,14,1,1,2,11,11,1,206.0,63,1,2,1,0,3,5,15.0,0.0,0.0,2016.0
1,0,0,2,60,13,0,0,0,0,0,2,0,2,2,1,0.0,39,1,3,1,0,2,5,56.0,0.0,0.0,247.0
1,0,0,2,101,22,14,0,0,0,1,0,0,7,6,1,0.0,31,4,2,2,0,3,5,45.0,0.0,1.0,1831.0
1,1,0,0,74,16,0,0,0,0,0,-4,0,7,5,2,45.0,37,1,0,0,0,2,2,15.0,1.0,1.0,555.0
1,2,0,1,1927,13,0,0,0,0,0,0,1,6,6,1,0.0,47,1,6,1,0,1,1,68.0,0.0,1.0,269.0
1,2,0,2,209,22,0,0,0,0,1,2,0,7,7,1,171.0,65,0,3,1,0,3,5,44.0,0.0,0.0,0.0
1,1,0,1,47,78,0,0,0,4,1,1,0,10,8,3,43.0,37,1,2,0,0,1,2,10.0,0.0,0.0,152.0
1,0,0,-2,173,1158,174,24,41,74,8,-2,0,39,38,2,1757.0,33,0,4,0,0,1,4,45.0,2.0,0.0,0.0
1,6,0,3,97,55,6,0,0,0,0,5,0,15,12,1,1.0,64,1,6,1,0,1,1,38.0,0.0,0.0,483.0
1,1,0,0,335,6,0,0,0,0,0,0,0,3,2,1,113.0,47,1,4,0,0,1,2,44.0,0.0,0.0,297.0
1,4,0,-2,161,71,29,0,4,2,1,3,0,9,9,4,58.0,49,1,1,0,0,4,5,11.0,0.0,0.0,648.0
1,1,0,1,83,7,0,0,0,0,0,-3,0,4,4,3,0.0,18,3,4,1,0,2,4,27.0,0.0,0.0,1661.0
1,0,0,1,47,3017,2337,0,9,11,87,109,26,405,373,3,663.0,75,2,3,0,0,3,5,23.0,2.0,0.0,451.0
1,3,0,1,49,837,399,22,15,20,15,37,5,98,87,2,750.0,54,2,1,1,0,2,2,5.0,1.0,0.0,297.0
1,9,0,0,88,334,52,1,1,3,4,19,5,39,32,3,519.0,25,3,10,3,0,2,4,83.0,0.0,0.0,263.0
1,0,1,1,542,909,452,1,1,70,4,2,1,22,21,1,2255.0,41,1,2,0,0,0,4,50.0,1.0,0.0,2195.0
1,0,0,2,142,13,0,0,0,0,0,2,0,1,1,3,1.0,31,0,1,0,0,1,2,21.0,0.0,0.0,0.0
1,4,0,0,117,303,10,0,0,14,1,3,0,24,21,1,1412.0,30,0,4,0,0,1,3,40.0,0.0,0.0,0.0
1,2,0,-6,73,9,0,0,0,0,0,-7,0,4,4,3,0.0,29,2,2,0,0,1,1,26.0,2.0,0.0,302.0
1,2,0,1,152,60,4,0,0,1,0,3,0,9,8,2,637.0,48,1,3,0,0,1,3,27.0,0.0,0.0,45.0
1,5,1,1,169,5,0,0,0,0,0,-3,2,4,3,1,1.0,51,1,4,1,0,0,1,37.0,0.0,0.0,120.0
1,4,0,0,170,1,0,0,0,0,0,0,0,1,1,4,0.0,36,3,3,0,0,1,2,37.0,0.0,0.0,464.0
1,0,0,1,80,1382,563,3,3,8,20,9,1,184,177,1,408.0,52,3,1,0,0,1,4,7.0,0.0,0.0,235.0
1,4,0,1,67,327,141,6,1,16,5,-3,1,11,11,3,322.0,54,2,1,0,0,1,3,31.0,0.0,0.0,1769.0
1,5,0,1,213,8,0,0,0,0,0,1,0,1,1,1,0.0,66,1,0,2,0,2,2,26.0,1.0,0.0,448.0
1,0,0,0,114,38,0,0,1,2,1,0,0,1,1,1,559.0,109,5,13,3,0,1,5,157.0,0.0,1.0,1252.0
1,5,1,-2,856,8,0,0,0,0,1,-2,2,3,3,1,436.0,46,3,2,0,0,2,4,37.0,2.0,0.0,8326.0
1,3,0,-2,68,2885,653,36,0,2,49,73,24,446,411,1,683.0,49,1,0,0,0,4,4,46.0,2.0,0.0,924.0
1,0,0,0,654,200,52,0,0,2,3,8,1,17,17,2,638.0,34,2,13,5,0,3,3,190.0,1.0,0.0,2975.0
1,1,0,0,872,12,0,0,0,0,0,0,0,13,10,1,117.0,41,4,0,2,0,1,4,22.0,0.0,1.0,766.0
1,11,0,-5,88,568,274,12,2,17,35,-2,6,21,21,6,133.0,113,0,0,2,0,1,3,30.0,1.0,0.0,0.0
1,4,1,3,3355,2267,459,18,54,121,33,33,33,65,60,1,2.0,106,0,2,1,0,2,3,43.0,1.0,0.0,0.0
1,0,0,-1,111,302,327,0,0,-2,1,0,0,46,37,1,1415.0,70,0,2,1,0,1,3,15.0,0.0,0.0,0.0
