ans_scoreclass,ans_comment_count,post_comment_count,post_answer_count,post_view_count,post_favorite_count,post_score,user_numans,user_numans_accepted,time_answer,num_block_code,num_i_sentences,num_wh_words,num_y_sentences,num_words,num_url,code_length
2,0,0,12,49929,3,12,8,3,149.0,0,3,1,1,29.0,0.0,0.0
2,1,4,12,52227,50,138,9,1,731.0,3,0,0,0,31.0,2.0,966.0
2,2,0,6,12424,5,12,6,1,105.0,1,1,1,1,46.0,0.0,1061.0
2,7,16,2,2655,13,71,686,375,0.0,0,1,0,0,30.0,2.0,0.0
2,2,4,3,5055,2,16,28,5,519.0,0,2,1,0,18.0,1.0,0.0
2,1,6,2,17560,1,7,82,36,0.0,0,0,1,0,18.0,1.0,0.0
2,0,0,2,2272,3,12,1068,454,0.0,0,0,2,0,60.0,1.0,0.0
2,1,0,1,8147,2,13,16,8,0.0,1,0,0,0,7.0,1.0,243.0
2,2,4,6,57396,13,32,29,3,636.0,2,1,0,0,28.0,1.0,1787.0
2,0,0,2,6664,7,11,700,280,0.0,1,0,0,0,31.0,0.0,62.0
2,1,2,7,139098,10,30,59,17,0.0,1,0,0,0,2.0,0.0,61.0
2,2,0,3,4598,1,6,4155,2185,0.0,2,1,0,2,31.0,0.0,141.0
2,1,1,2,2763,2,6,147,65,0.0,0,0,0,0,22.0,1.0,0.0
2,3,2,8,42826,3,25,1961,531,0.0,3,0,2,0,9.0,0.0,109.0
2,0,1,4,29898,5,12,1478,814,0.0,2,0,0,0,14.0,0.0,187.0
2,5,2,3,19519,3,8,5734,2946,0.0,2,1,2,0,26.0,2.0,413.0
2,3,1,4,37727,9,57,7,3,1.0,0,0,0,0,38.0,5.0,0.0
2,4,2,2,2415,0,1,3031,1217,0.0,1,0,0,0,6.0,1.0,33.0
2,3,0,2,3365,1,8,37,19,0.0,1,1,1,1,32.0,0.0,292.0
2,1,0,5,67657,2,33,110,49,0.0,0,0,0,0,3.0,0.0,0.0
2,3,4,2,1022,0,15,137,23,122.0,0,0,2,0,84.0,1.0,0.0
2,2,1,2,3824,0,4,176,49,0.0,1,2,0,0,31.0,1.0,26.0
2,3,0,2,5234,3,8,589,139,0.0,0,0,0,1,8.0,0.0,0.0
2,0,1,5,20560,9,9,341,157,0.0,0,0,0,1,39.0,0.0,0.0
2,1,2,2,64646,14,46,65,19,0.0,0,1,0,0,7.0,1.0,0.0
2,4,2,1,5446,1,8,670,427,0.0,1,1,1,0,38.0,0.0,37.0
2,2,1,5,37203,3,10,174,66,7.0,1,2,0,0,25.0,0.0,66.0
2,0,0,4,24636,3,37,30,6,0.0,1,0,0,0,0.0,0.0,92.0
2,3,0,4,52906,32,62,192,114,9.0,1,0,0,0,5.0,0.0,348.0
2,0,0,1,8128,2,7,305,149,0.0,1,0,0,0,2.0,0.0,61.0
2,2,0,19,69585,6,22,1163,160,0.0,0,3,3,1,123.0,0.0,0.0
2,10,2,5,5298,2,9,562,271,0.0,1,0,0,0,4.0,0.0,60.0
2,1,0,15,438162,81,415,0,0,1671.0,1,0,0,0,7.0,0.0,128.0
2,1,1,14,26857,8,55,246,79,0.0,1,1,0,0,24.0,0.0,78.0
2,4,5,2,19202,3,22,120,39,0.0,0,0,0,0,1.0,1.0,0.0
2,0,5,29,134724,321,769,3733,2414,71.0,4,0,1,0,33.0,2.0,803.0
2,8,4,4,516,1,16,63,16,0.0,0,1,1,0,33.0,1.0,0.0
2,4,3,1,113,0,7,2945,1018,0.0,2,0,0,0,2.0,0.0,19.0
2,4,1,7,66829,2,16,3236,1521,0.0,1,0,0,0,0.0,0.0,166.0
2,1,0,7,56383,25,29,28,5,683.0,0,1,1,0,38.0,0.0,0.0
2,0,0,2,3144,3,1,838,456,0.0,1,0,0,1,7.0,0.0,70.0
2,4,4,5,8916,4,16,140,36,52.0,0,2,2,0,91.0,3.0,0.0
2,0,2,3,1487,0,9,1144,411,0.0,0,0,1,1,56.0,5.0,0.0
2,1,0,5,18687,2,12,730,149,0.0,1,1,0,1,16.0,0.0,125.0
2,13,2,2,8569,0,10,3650,1014,0.0,1,0,0,0,7.0,0.0,72.0
2,4,8,4,39323,9,67,6,0,676.0,3,0,0,0,18.0,0.0,928.0
2,4,0,4,28026,4,64,1606,852,0.0,1,0,0,0,0.0,0.0,127.0
2,2,3,15,45843,50,91,88,18,0.0,0,0,0,0,46.0,1.0,0.0
2,4,0,10,8245,3,24,1018,631,0.0,0,1,0,0,33.0,4.0,0.0
2,5,3,2,1026,0,12,2874,1646,0.0,5,0,0,0,107.0,0.0,428.0
2,4,0,5,4320,4,18,89,9,0.0,2,0,1,0,8.0,0.0,161.0
2,1,2,6,10914,2,22,207,77,0.0,0,0,0,1,14.0,1.0,0.0
2,7,5,5,14473,9,7,786,279,0.0,1,0,0,0,31.0,0.0,933.0
2,1,2,3,22242,3,8,14192,8400,0.0,1,1,0,1,7.0,0.0,531.0
2,1,0,2,3681,1,2,293,219,0.0,1,0,0,0,1.0,0.0,121.0
2,4,11,2,17191,5,20,195,47,0.0,0,0,0,0,11.0,0.0,0.0
2,0,0,3,19462,2,17,309,162,0.0,1,0,0,0,1.0,1.0,166.0
2,6,2,4,9322,3,8,61,12,1.0,4,5,0,0,86.0,1.0,1331.0
2,4,3,2,40493,3,44,1,0,0.0,1,2,0,0,10.0,0.0,83.0
2,0,1,5,192,0,3,3364,1747,0.0,1,0,0,1,2.0,0.0,126.0
2,4,2,2,1820,4,15,8,6,10.0,0,2,0,0,40.0,0.0,0.0
2,2,2,2,50512,1,16,152,97,0.0,0,0,1,1,15.0,0.0,0.0
2,2,18,9,6110,9,20,1,1,0.0,0,1,2,0,111.0,0.0,0.0
2,3,1,1,8571,4,7,2094,1430,0.0,2,3,0,0,29.0,1.0,10896.0
2,10,3,2,20049,9,8,1292,768,0.0,1,2,1,0,87.0,1.0,2205.0
2,0,2,8,3689,40,39,99,33,0.0,0,4,0,0,39.0,0.0,0.0
2,1,1,5,9257,1,27,619,194,107.0,4,0,0,1,53.0,0.0,52.0
2,1,0,8,27317,5,19,15,6,292.0,1,0,1,2,19.0,0.0,234.0
2,2,0,1,2591,4,6,15973,9601,0.0,1,0,1,0,51.0,0.0,473.0
2,4,0,2,4837,9,8,311,159,0.0,1,0,1,0,28.0,1.0,459.0
2,1,1,5,24787,1,18,380,192,0.0,0,0,0,0,16.0,0.0,0.0
2,0,0,2,5789,2,18,29,4,0.0,1,0,4,2,67.0,0.0,261.0
2,3,0,3,11498,3,7,2,0,16.0,0,0,0,0,29.0,1.0,0.0
2,6,1,5,30663,2,10,146,36,0.0,2,0,0,0,18.0,1.0,203.0
2,2,0,2,3352,3,14,2837,1246,0.0,4,3,1,0,38.0,0.0,164.0
2,9,1,1,9135,2,4,292,190,0.0,1,2,2,0,54.0,5.0,194.0
2,2,2,18,131315,74,123,11,1,803.0,1,0,4,0,33.0,0.0,88.0
2,2,4,2,9365,4,22,122,36,4.0,1,0,0,0,14.0,0.0,798.0
2,0,5,25,13579,75,100,701,115,541.0,0,0,0,0,8.0,0.0,0.0
2,0,0,1,11444,2,14,1478,814,0.0,1,0,0,0,7.0,0.0,93.0
2,0,2,4,11365,5,22,47,14,0.0,0,0,0,0,10.0,0.0,0.0
2,5,2,5,16251,9,13,371,274,0.0,1,0,0,0,10.0,0.0,359.0
2,6,0,8,2877,1,3,97,35,0.0,0,0,1,0,33.0,1.0,0.0
2,8,0,4,66524,2,14,21503,12702,0.0,1,0,0,0,2.0,0.0,170.0
2,1,0,1,5044,2,11,15,7,0.0,1,0,0,0,7.0,0.0,59.0
2,1,0,1,7005,0,9,12,7,0.0,2,0,0,0,9.0,1.0,327.0
2,5,1,8,16014,6,21,2,1,127.0,5,1,2,1,40.0,0.0,358.0
2,3,2,2,2164,1,6,210,76,0.0,2,0,0,0,4.0,1.0,191.0
2,2,2,4,43766,5,19,2586,1196,0.0,1,0,0,0,22.0,0.0,114.0
2,3,0,2,5296,2,9,3413,1655,0.0,1,4,2,0,70.0,0.0,42.0
2,1,0,4,96377,5,38,5734,2946,0.0,0,0,0,0,7.0,0.0,0.0
2,0,0,6,18972,5,18,49,18,0.0,1,0,0,0,11.0,0.0,53.0
2,0,0,4,11115,3,14,4,2,7.0,1,0,0,0,2.0,0.0,34.0
2,2,0,2,26380,4,9,432,211,492.0,2,0,0,0,19.0,0.0,54.0
2,2,0,2,5454,3,5,43,15,0.0,0,0,1,0,72.0,0.0,0.0
2,4,4,4,12642,12,24,100,45,5.0,2,1,1,2,135.0,0.0,1417.0
2,4,1,4,16141,8,33,189,99,0.0,2,1,0,0,20.0,0.0,207.0
2,2,5,6,9969,1,9,85,24,0.0,1,0,0,0,2.0,0.0,47.0
2,10,9,4,12013,19,50,3126,982,0.0,1,0,0,0,2.0,0.0,697.0
2,4,1,6,8438,0,15,114,30,0.0,3,1,0,0,15.0,0.0,663.0
2,3,1,3,141,0,5,1094,531,0.0,7,0,1,0,74.0,0.0,373.0
2,4,0,1,1941,0,2,504,205,0.0,0,0,0,0,38.0,1.0,0.0
2,5,0,2,6432,4,0,14,7,0.0,2,0,1,1,7.0,2.0,61.0
2,3,0,3,26208,1,6,7,2,0.0,1,0,0,0,3.0,1.0,139.0
2,1,0,2,5222,1,4,83,20,0.0,3,0,3,0,37.0,0.0,932.0
2,0,12,2,2545,5,15,4778,1496,0.0,0,0,1,0,37.0,0.0,0.0
2,3,0,1,934,1,5,42,18,0.0,0,0,0,0,57.0,2.0,0.0
2,4,0,2,1869,1,10,849,395,0.0,1,0,0,1,24.0,0.0,106.0
2,1,1,7,95851,41,96,132,31,783.0,1,1,1,0,7.0,0.0,90.0
2,2,3,5,7945,4,15,333,103,0.0,0,1,0,0,15.0,0.0,0.0
2,1,2,10,93373,80,50,5,2,99.0,0,0,0,0,14.0,1.0,0.0
2,1,2,3,15684,5,27,347,123,0.0,1,1,0,1,12.0,0.0,52.0
2,0,12,24,338800,142,487,2388,383,1408.0,9,0,0,0,125.0,33.0,2210.0
2,5,4,3,13350,7,14,632,351,0.0,1,0,1,0,11.0,0.0,30.0
2,6,7,3,3309,2,7,94,45,12.0,1,0,0,0,6.0,2.0,126.0
2,4,3,1,454,1,11,590,267,0.0,3,1,2,0,42.0,1.0,361.0
2,1,1,3,22519,14,26,5,2,257.0,0,0,3,0,99.0,0.0,0.0
2,0,3,1,4497,1,22,20,3,66.0,1,0,0,1,22.0,0.0,153.0
2,5,4,5,10035,8,55,466,162,0.0,1,0,0,0,5.0,1.0,328.0
2,3,6,3,10811,5,34,78,18,0.0,2,1,1,0,43.0,1.0,786.0
2,1,1,7,96884,23,73,1,0,1712.0,1,0,0,0,2.0,0.0,59.0
2,1,0,5,5817,8,19,994,552,0.0,5,0,0,0,43.0,1.0,1369.0
2,13,23,12,110641,111,196,2453,605,0.0,4,6,1,0,133.0,0.0,772.0
2,1,0,6,8969,2,9,3180,1706,0.0,1,1,1,1,21.0,0.0,144.0
2,3,0,1,4988,2,4,130,48,0.0,2,0,0,0,24.0,1.0,1383.0
2,2,1,4,75745,2,6,285,75,0.0,2,0,0,1,17.0,0.0,662.0
2,1,0,3,8950,8,23,74,31,260.0,1,0,0,0,6.0,0.0,39.0
2,9,2,5,144278,91,285,307,117,0.0,2,0,1,0,30.0,0.0,140.0
2,14,3,5,11984,2,11,577,230,0.0,3,0,1,0,41.0,0.0,465.0
2,0,1,3,3114,0,5,7569,3109,0.0,1,0,0,1,11.0,0.0,139.0
2,2,0,4,22806,5,15,348,117,0.0,1,1,1,0,29.0,0.0,250.0
2,10,3,5,289,1,4,498,305,0.0,0,0,1,1,17.0,0.0,0.0
2,1,0,1,2463,1,20,169,57,0.0,0,1,0,0,34.0,1.0,0.0
2,1,0,4,40393,6,25,591,260,989.0,2,0,0,0,6.0,0.0,291.0
2,1,0,13,38492,3,9,9,1,0.0,2,0,0,0,18.0,0.0,87.0
2,2,0,7,252699,109,339,177,62,0.0,1,0,0,1,7.0,0.0,41.0
2,6,2,9,71930,1,9,110,34,0.0,1,0,1,0,17.0,0.0,155.0
2,7,0,2,6695,2,3,0,0,0.0,0,0,0,0,26.0,1.0,0.0
2,0,2,2,21368,3,10,2229,1283,0.0,1,0,1,1,13.0,0.0,67.0
2,3,4,3,18977,2,17,502,229,0.0,1,2,0,2,59.0,1.0,297.0
2,5,0,3,9731,12,6,93,36,3.0,3,0,0,1,36.0,0.0,865.0
2,1,10,1,1662,5,8,1696,1028,0.0,0,1,6,0,165.0,0.0,0.0
2,4,1,2,9264,8,7,1125,658,0.0,8,0,0,0,73.0,0.0,1288.0
2,1,2,8,68245,13,92,4,1,505.0,1,0,0,0,11.0,1.0,48.0
2,1,0,3,12318,2,11,1872,917,0.0,2,0,1,0,45.0,1.0,188.0
2,1,1,7,106331,2,5,230,86,0.0,1,0,0,0,3.0,0.0,76.0
2,4,0,1,5090,0,5,4698,2920,0.0,5,0,2,1,67.0,0.0,995.0
2,6,0,8,77642,3,27,1124,421,0.0,2,0,2,0,65.0,1.0,532.0
2,4,2,2,8986,1,8,4184,2226,0.0,1,0,0,0,3.0,0.0,12.0
2,2,1,2,1404,0,10,15973,9601,0.0,1,0,0,1,9.0,0.0,189.0
2,3,2,5,10555,2,12,69,7,0.0,0,0,0,0,2.0,0.0,0.0
2,0,0,1,4664,0,8,12908,7157,0.0,2,0,0,0,0.0,0.0,61.0
2,0,3,2,12647,4,7,2824,1457,0.0,1,0,0,0,12.0,0.0,295.0
2,1,0,8,38471,0,9,356,150,0.0,0,0,0,2,44.0,0.0,0.0
2,7,4,1,10985,0,2,633,302,0.0,2,0,0,0,5.0,0.0,235.0
2,2,0,3,4925,2,13,18,7,453.0,2,1,0,0,13.0,1.0,1359.0
2,4,0,4,13290,13,18,1,0,137.0,1,1,1,0,6.0,0.0,50.0
2,1,2,6,20642,8,13,1,0,88.0,3,1,0,0,12.0,0.0,341.0
2,1,2,10,536853,62,420,2,0,350.0,1,0,0,0,26.0,0.0,127.0
2,2,0,6,158583,30,115,362,149,0.0,1,0,0,1,40.0,1.0,332.0
2,1,1,2,18351,6,20,516,183,0.0,0,1,0,0,57.0,1.0,0.0
2,7,0,3,5351,4,15,247,103,0.0,2,0,4,0,53.0,0.0,160.0
2,0,2,2,877,1,1,2427,1107,0.0,2,0,0,1,156.0,4.0,60.0
2,2,6,10,12291,15,40,1,0,1306.0,2,1,0,0,28.0,0.0,1104.0
2,2,0,5,33406,7,28,1,1,63.0,1,2,0,0,16.0,0.0,1310.0
2,0,3,2,18389,3,12,42,19,0.0,2,0,0,0,39.0,2.0,163.0
2,7,0,13,103166,81,198,298,25,69.0,2,0,1,0,70.0,2.0,185.0
2,5,5,4,3336,11,55,572,331,0.0,0,0,2,0,25.0,0.0,0.0
2,5,0,1,8199,2,6,574,360,0.0,5,0,1,0,56.0,0.0,356.0
2,2,6,4,866,3,18,196,103,0.0,6,0,0,2,85.0,0.0,691.0
2,2,1,3,3581,1,6,1883,965,0.0,2,1,0,0,36.0,1.0,572.0
2,1,3,12,12234,1,6,5720,1614,0.0,0,1,0,0,19.0,0.0,0.0
2,2,4,8,16088,8,29,6,0,0.0,2,0,0,0,93.0,0.0,1054.0
2,9,0,3,7528,6,16,1584,521,0.0,1,1,0,1,32.0,1.0,145.0
2,3,0,1,4050,1,4,72,44,0.0,1,1,0,0,9.0,0.0,514.0
2,7,2,15,52873,4,13,113,57,0.0,0,0,0,0,19.0,0.0,0.0
2,3,3,8,198993,22,151,54,16,0.0,1,0,0,1,5.0,1.0,310.0
2,1,0,6,15961,10,31,13,4,74.0,3,2,1,2,90.0,1.0,116.0
2,1,0,5,35696,2,11,10640,4130,0.0,2,0,0,0,20.0,0.0,108.0
2,0,0,3,11269,7,15,602,319,0.0,0,0,1,0,27.0,4.0,0.0
2,6,2,28,159222,81,247,24,12,0.0,0,0,1,0,30.0,0.0,0.0
2,0,10,2,7462,1,9,1696,699,0.0,2,0,1,0,21.0,1.0,2265.0
2,1,1,6,53351,31,83,169,66,0.0,0,0,1,1,14.0,1.0,0.0
2,2,3,17,242906,12,59,7,0,455.0,1,1,0,0,7.0,0.0,202.0
2,2,0,1,48444,0,6,11,2,0.0,1,0,0,1,21.0,0.0,218.0
2,1,0,4,10742,14,22,6321,2984,0.0,1,0,0,0,25.0,1.0,36.0
2,9,5,10,76804,5,40,45,5,1334.0,1,0,1,2,107.0,1.0,125.0
2,5,5,14,440617,95,276,19,3,1118.0,2,0,0,0,45.0,0.0,980.0
2,0,2,10,19216,1,24,342,129,0.0,0,0,1,0,32.0,0.0,0.0
2,2,0,4,15178,10,11,8,2,0.0,1,1,0,1,37.0,1.0,145.0
2,3,1,2,7446,3,7,147,71,0.0,3,0,0,1,29.0,0.0,237.0
2,5,0,9,4491,9,24,376,90,0.0,2,1,2,1,39.0,1.0,570.0
2,0,1,2,910,1,4,2631,1130,0.0,1,2,0,1,137.0,0.0,50.0
2,2,0,3,7340,9,18,378,204,0.0,1,0,0,0,1.0,0.0,296.0
2,0,1,2,6136,18,30,1996,775,0.0,1,0,0,0,5.0,0.0,108.0
2,0,0,5,1382,1,4,1207,294,0.0,0,1,1,0,20.0,1.0,0.0
2,5,1,3,47451,7,43,109,35,0.0,2,2,1,1,67.0,0.0,875.0
2,1,3,4,5294,2,9,180,89,900.0,1,2,0,0,25.0,0.0,89.0
2,3,4,2,8934,5,13,76,18,0.0,5,4,4,0,90.0,0.0,154.0
2,2,0,3,7841,17,16,117,48,0.0,6,5,2,2,178.0,3.0,8973.0
2,1,10,5,45151,3,6,21,5,10.0,2,0,0,0,24.0,1.0,386.0
2,3,1,1,5161,2,6,586,251,0.0,0,0,0,0,22.0,1.0,0.0
2,0,1,2,4547,8,18,11,4,1.0,0,1,1,0,24.0,0.0,0.0
2,3,0,4,3964,6,13,24,6,72.0,1,3,0,0,40.0,0.0,316.0
2,1,2,2,13502,15,29,1,0,69.0,1,1,1,0,5.0,0.0,79.0
2,1,2,2,8728,4,7,3188,1944,0.0,0,0,0,1,10.0,1.0,0.0
2,2,5,10,8364,0,4,228,110,0.0,0,0,0,0,11.0,1.0,0.0
2,1,0,2,8780,2,6,865,480,0.0,2,0,0,0,12.0,0.0,262.0
2,4,0,5,104980,37,75,201,54,0.0,3,0,0,0,15.0,2.0,745.0
2,2,0,1,3468,0,3,122,46,0.0,1,0,0,0,5.0,0.0,179.0
2,8,3,2,7176,10,12,50,21,0.0,0,0,0,0,40.0,0.0,0.0
2,0,1,4,4419,1,2,1518,671,0.0,0,4,1,0,135.0,9.0,0.0
2,2,4,3,14640,3,19,107,46,0.0,1,0,0,0,0.0,0.0,102.0
2,1,0,4,21120,4,18,115,39,0.0,1,1,2,0,59.0,0.0,879.0
2,5,0,2,10779,6,7,1602,586,0.0,1,0,0,0,10.0,0.0,351.0
2,0,0,2,7855,0,11,15,6,0.0,0,0,0,0,17.0,1.0,0.0
2,0,2,1,6496,8,16,95,39,0.0,2,3,0,0,43.0,3.0,616.0
2,3,1,1,26609,1,17,62,27,0.0,1,1,0,1,34.0,0.0,68.0
2,8,3,4,1246,3,12,495,156,0.0,1,2,1,0,33.0,0.0,680.0
2,0,3,2,14515,3,16,845,406,1.0,0,0,2,0,257.0,4.0,0.0
2,6,6,3,5009,5,8,41,9,0.0,1,0,0,1,7.0,1.0,574.0
2,1,0,2,6264,0,9,16,7,44.0,2,0,0,1,13.0,0.0,812.0
2,1,2,4,7112,1,3,1035,329,807.0,0,0,0,0,1.0,0.0,0.0
2,6,0,5,19552,8,26,1581,862,529.0,1,1,1,0,45.0,3.0,219.0
2,4,0,1,20877,4,12,1488,1065,0.0,1,2,2,1,116.0,4.0,1040.0
2,1,2,2,4748,1,6,133,43,0.0,1,0,0,0,4.0,0.0,195.0
2,2,0,3,13818,3,6,18,0,874.0,0,3,0,0,22.0,1.0,0.0
2,2,1,11,45229,18,46,1353,308,0.0,2,1,1,0,31.0,0.0,837.0
2,2,1,3,2174,0,5,1,1,0.0,0,0,0,1,10.0,0.0,0.0
2,6,1,2,45544,12,67,392,131,933.0,0,1,0,0,40.0,1.0,0.0
2,2,2,1,56035,16,38,574,246,0.0,0,0,2,0,47.0,2.0,0.0
2,0,0,2,2641,4,52,278,105,0.0,0,0,1,0,15.0,1.0,0.0
2,0,0,1,3991,1,10,4,3,4.0,0,1,1,0,22.0,0.0,0.0
2,2,1,4,5445,1,7,100,59,0.0,1,0,0,0,5.0,1.0,126.0
2,2,0,3,8257,6,16,111,17,310.0,2,4,2,0,80.0,0.0,94.0
2,0,1,2,72201,4,26,1034,545,0.0,1,0,0,0,0.0,0.0,150.0
2,1,1,3,28779,2,7,5,0,808.0,1,0,0,0,3.0,0.0,113.0
2,1,1,3,11114,10,23,10,0,716.0,0,0,0,0,22.0,1.0,0.0
2,1,0,3,8600,1,8,1,1,0.0,0,0,0,0,21.0,0.0,0.0
2,0,0,6,87663,20,62,4,1,1945.0,4,1,0,0,30.0,0.0,842.0
2,0,1,2,387,0,5,1038,492,0.0,1,0,0,0,13.0,0.0,37.0
2,0,0,2,1066,2,3,112,55,0.0,14,5,5,2,282.0,9.0,2925.0
2,4,4,13,54458,93,223,9472,4925,1196.0,4,1,0,0,27.0,1.0,631.0
2,3,1,3,818,5,11,110,61,0.0,1,0,0,0,14.0,1.0,68.0
2,5,0,8,42937,20,36,19,4,1054.0,0,7,2,0,77.0,1.0,0.0
2,2,0,2,6919,2,8,970,449,0.0,1,1,0,0,3.0,0.0,20.0
2,1,0,3,4465,3,7,974,356,0.0,0,0,0,0,5.0,1.0,0.0
2,1,5,3,12644,2,2,90,28,0.0,1,0,0,0,22.0,0.0,48.0
2,1,1,5,15530,10,14,79,11,0.0,2,0,0,0,29.0,2.0,478.0
2,2,0,4,139053,8,22,78,18,0.0,2,1,0,0,15.0,0.0,235.0
2,1,1,2,7807,2,9,1998,753,0.0,1,1,1,1,54.0,0.0,154.0
2,5,4,12,67129,40,55,71,22,0.0,3,3,2,1,65.0,0.0,285.0
2,1,1,3,1910,2,8,33911,20898,0.0,0,0,0,0,2.0,1.0,0.0
2,1,2,1,21920,0,6,0,0,0.0,2,1,1,0,23.0,0.0,503.0
2,2,1,2,4900,2,5,34,19,0.0,1,0,0,0,7.0,0.0,363.0
2,4,0,3,11771,5,13,20,15,176.0,0,0,0,0,55.0,1.0,0.0
2,2,1,2,999,1,12,5924,2567,0.0,5,0,0,0,23.0,0.0,281.0
2,1,0,3,40176,3,23,3,2,0.0,0,0,0,1,10.0,1.0,0.0
2,1,0,2,33289,5,15,920,462,0.0,1,0,0,0,50.0,0.0,41.0
2,8,0,4,14336,1,7,277,104,0.0,0,0,0,0,1.0,0.0,0.0
2,0,1,7,25605,68,81,29,17,647.0,2,1,0,0,15.0,1.0,450.0
2,10,0,7,454273,34,81,1073,287,0.0,1,0,0,0,4.0,1.0,421.0
2,9,0,3,11131,7,12,495,95,0.0,1,0,0,0,10.0,1.0,4475.0
2,0,0,2,10833,1,16,10,4,28.0,0,0,0,1,24.0,0.0,0.0
2,3,6,2,20246,2,17,31,9,291.0,0,0,0,0,5.0,2.0,0.0
2,4,2,5,1503,0,4,28,7,0.0,1,0,0,0,7.0,0.0,210.0
2,2,3,5,39089,4,24,431,103,0.0,4,0,1,1,10.0,0.0,158.0
2,0,0,9,16591,14,32,299,126,0.0,0,4,3,2,206.0,0.0,0.0
2,3,0,1,2695,0,14,5056,4105,0.0,0,0,1,0,16.0,0.0,0.0
2,1,2,10,120850,85,155,11,1,1005.0,2,3,0,0,52.0,0.0,71.0
2,2,2,23,48630,22,74,103,36,0.0,2,1,1,0,13.0,0.0,377.0
2,5,0,2,2142,0,3,2339,1268,0.0,1,1,0,0,34.0,2.0,95.0
2,0,0,1,4394,3,12,33911,20898,0.0,0,0,0,0,1.0,1.0,0.0
2,3,0,3,2453,3,10,7009,3240,0.0,0,2,2,1,73.0,1.0,0.0
2,3,6,1,6021,2,5,4,1,66.0,0,0,0,0,1.0,1.0,0.0
2,1,1,1,2115,1,7,1212,437,0.0,1,0,0,0,33.0,0.0,253.0
2,2,0,9,358,0,3,220,65,0.0,2,0,0,0,20.0,1.0,184.0
2,16,2,1,15235,7,3,352,133,0.0,0,3,1,2,160.0,3.0,0.0
2,1,5,29,258232,408,651,65,11,1155.0,1,0,0,0,8.0,0.0,57.0
2,0,1,6,48108,8,33,905,338,1132.0,11,6,1,0,149.0,3.0,626.0
2,0,1,11,998216,160,815,2,0,799.0,1,0,2,0,6.0,0.0,31.0
2,3,3,4,652,2,4,1256,528,0.0,0,0,0,0,1.0,0.0,0.0
2,5,0,4,8890,14,25,1076,552,0.0,3,2,1,1,22.0,1.0,133.0
2,5,8,7,64852,10,55,303,99,0.0,0,0,0,0,12.0,0.0,0.0
2,2,1,2,37340,2,9,35,13,0.0,1,0,2,0,42.0,1.0,299.0
2,2,0,11,1913,0,13,1353,471,0.0,3,0,0,1,81.0,0.0,252.0
2,2,0,1,7252,7,14,5637,2397,244.0,2,0,0,0,17.0,1.0,115.0
2,3,0,2,8489,3,10,16,2,0.0,2,0,0,1,6.0,0.0,148.0
2,3,0,3,3068,1,8,93,75,0.0,2,1,0,0,20.0,1.0,129.0
2,4,2,5,47026,5,25,2851,1676,962.0,4,0,0,1,14.0,0.0,762.0
2,2,3,1,7018,1,20,1,1,2.0,0,1,0,0,17.0,0.0,0.0
2,0,6,6,6051,5,14,382,211,652.0,0,0,0,0,5.0,1.0,0.0
2,1,13,2,1090,0,21,232,109,0.0,2,1,0,0,21.0,1.0,1719.0
2,1,3,4,14288,3,18,4742,2052,0.0,1,0,0,2,26.0,1.0,42.0
2,3,0,9,3704,13,25,1362,591,0.0,0,0,1,1,89.0,2.0,0.0
2,7,0,4,15846,1,15,19,9,32.0,0,1,0,0,10.0,0.0,0.0
2,5,1,6,174046,30,60,27,3,0.0,1,1,0,0,11.0,2.0,59.0
2,0,0,1,7433,3,8,274,90,0.0,1,0,0,1,9.0,1.0,104.0
2,5,9,3,1140,4,20,2969,1760,0.0,3,0,0,0,50.0,2.0,1863.0
2,3,0,3,6342,1,12,27,11,261.0,0,3,1,0,37.0,0.0,0.0
2,1,1,3,116715,6,74,52,16,1261.0,2,2,1,1,23.0,0.0,237.0
2,3,2,1,110,0,7,423,246,0.0,2,0,1,0,7.0,1.0,464.0
2,3,11,19,20201,81,100,1082,405,448.0,0,0,0,0,6.0,2.0,0.0
2,3,0,2,12541,5,8,3413,1655,0.0,1,1,1,0,28.0,0.0,50.0
2,2,3,4,132525,28,80,11,0,323.0,1,0,0,0,0.0,0.0,93.0
2,2,1,3,2653,9,18,1433,634,0.0,4,0,0,0,53.0,4.0,252.0
2,2,0,5,33886,3,21,1,0,1565.0,0,0,0,0,0.0,0.0,0.0
2,9,0,5,797,0,6,2725,1706,0.0,1,0,2,0,20.0,0.0,123.0
2,3,0,12,569,5,7,54,16,0.0,2,0,0,1,4.0,0.0,521.0
2,0,0,2,2547,2,7,52,35,3.0,2,0,0,0,23.0,1.0,412.0
2,1,2,4,4975,2,3,74,24,0.0,4,0,4,2,100.0,0.0,576.0
2,0,0,2,2162,0,5,793,457,0.0,2,0,0,1,11.0,0.0,93.0
2,1,0,3,24122,12,30,41,9,564.0,1,0,0,0,5.0,0.0,39.0
2,4,0,1,4232,2,9,3421,2153,0.0,4,6,0,1,75.0,0.0,877.0
2,3,2,11,196613,32,100,963,290,0.0,0,0,0,0,25.0,0.0,0.0
2,4,5,4,27543,7,34,330,110,0.0,3,4,2,0,104.0,3.0,510.0
2,9,4,2,5817,2,7,1135,777,0.0,2,0,0,0,16.0,4.0,273.0
2,1,4,6,11648,1,4,1077,397,0.0,1,0,0,0,4.0,0.0,114.0
2,2,4,12,6132,1,6,103,31,0.0,0,0,1,0,20.0,2.0,0.0
